frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,http.request.method,http.host,dns.qry.name
Feb  1, 2017 22:38:42.051768000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.051779000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.051785000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.051838000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.051966000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.052018000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.052075000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.052194000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.052268000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.052277000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.052283000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.052307000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.052433000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.052516000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.052524000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.052554000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.052767000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.052777000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.057628000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.057816000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.057944000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.057970000 +07,27.254.109.103,10.2.1.101,80,49309,,,
Feb  1, 2017 22:38:42.057983000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.058178000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.058188000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:38:42.058195000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:39:03.086811000 +07,10.2.1.101,27.254.109.103,49309,80,,,
Feb  1, 2017 22:40:27.594716000 +07,10.2.1.101,10.2.2.1,,,,,api.ipify.org
Feb  1, 2017 22:40:27.695826000 +07,10.2.2.1,10.2.1.101,,,,,api.ipify.org
Feb  1, 2017 22:40:27.704189000 +07,10.2.1.101,54.225.223.184,49312,80,,,
Feb  1, 2017 22:40:27.833294000 +07,54.225.223.184,10.2.1.101,80,49312,,,
Feb  1, 2017 22:40:27.833587000 +07,10.2.1.101,54.225.223.184,49312,80,,,
Feb  1, 2017 22:40:27.833878000 +07,10.2.1.101,54.225.223.184,49312,80,GET,api.ipify.org,
Feb  1, 2017 22:40:27.965673000 +07,54.225.223.184,10.2.1.101,80,49312,,,
Feb  1, 2017 22:40:27.970438000 +07,54.225.223.184,10.2.1.101,80,49312,,,
Feb  1, 2017 22:40:27.970702000 +07,10.2.1.101,54.225.223.184,49312,80,,,
Feb  1, 2017 22:40:27.987365000 +07,10.2.1.101,10.2.2.1,,,,,taronwifi.com
Feb  1, 2017 22:40:28.323621000 +07,10.2.2.1,10.2.1.101,,,,,taronwifi.com
Feb  1, 2017 22:40:28.328262000 +07,10.2.1.101,80.87.196.67,49313,80,,,
Feb  1, 2017 22:40:28.606180000 +07,80.87.196.67,10.2.1.101,80,49313,,,
Feb  1, 2017 22:40:28.606427000 +07,10.2.1.101,80.87.196.67,49313,80,,,
Feb  1, 2017 22:40:28.606669000 +07,10.2.1.101,80.87.196.67,49313,80,POST,taronwifi.com,
Feb  1, 2017 22:40:28.887618000 +07,80.87.196.67,10.2.1.101,80,49313,,,
Feb  1, 2017 22:40:28.946502000 +07,80.87.196.67,10.2.1.101,80,49313,,,
Feb  1, 2017 22:40:28.946818000 +07,10.2.1.101,80.87.196.67,49313,80,,,
Feb  1, 2017 22:40:28.948601000 +07,10.2.1.101,10.2.2.1,,,,,www.ligaslastorres.es
Feb  1, 2017 22:40:29.521390000 +07,10.2.2.1,10.2.1.101,,,,,www.ligaslastorres.es
Feb  1, 2017 22:40:29.522592000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:29.786840000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:29.787114000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:29.787313000 +07,10.2.1.101,37.152.88.26,49314,80,GET,www.ligaslastorres.es,
Feb  1, 2017 22:40:30.054879000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.083081000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.083284000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.083419000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.083454000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.083561000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.083636000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.083651000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.083662000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.083761000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.083869000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.083900000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.083914000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.084002000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.084118000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.084150000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.084162000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.084228000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.084400000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.084411000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.084649000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.339849000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.339969000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.340215000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.340243000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.340262000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.340366000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.340505000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.340570000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.340587000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.340662000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.340738000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.340820000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.340853000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.340987000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.341069000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.341078000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.341095000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.341216000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.341319000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.341323000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.341327000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.341334000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.341436000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.341568000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.341569000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.341581000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.341689000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.341797000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.341819000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.341832000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.341919000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.342048000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.342069000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.342082000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.342168000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.342275000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.342319000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.342331000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.342569000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.342580000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.596337000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.596505000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.596644000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.596692000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.596721000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.596747000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.597135000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.597152000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:30.605090000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.605127000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:30.605448000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:32.340480000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:32.340677000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:36.435886000 +07,10.2.1.101,10.2.2.1,,,,,taronwifi.com
Feb  1, 2017 22:40:36.435986000 +07,10.2.2.1,10.2.1.101,,,,,taronwifi.com
Feb  1, 2017 22:40:36.436873000 +07,10.2.1.101,80.87.196.67,49315,80,,,
Feb  1, 2017 22:40:36.689232000 +07,80.87.196.67,10.2.1.101,80,49315,,,
Feb  1, 2017 22:40:36.689474000 +07,10.2.1.101,80.87.196.67,49315,80,,,
Feb  1, 2017 22:40:36.689669000 +07,10.2.1.101,80.87.196.67,49315,80,,,
Feb  1, 2017 22:40:36.949895000 +07,80.87.196.67,10.2.1.101,80,49315,,,
Feb  1, 2017 22:40:36.950140000 +07,10.2.1.101,80.87.196.67,49315,80,POST,taronwifi.com,
Feb  1, 2017 22:40:37.203882000 +07,80.87.196.67,10.2.1.101,80,49315,,,
Feb  1, 2017 22:40:37.324582000 +07,80.87.196.67,10.2.1.101,80,49315,,,
Feb  1, 2017 22:40:37.324615000 +07,80.87.196.67,10.2.1.101,80,49315,,,
Feb  1, 2017 22:40:37.324838000 +07,10.2.1.101,80.87.196.67,49315,80,,,
Feb  1, 2017 22:40:37.327962000 +07,10.2.1.101,80.87.196.67,49315,80,,,
Feb  1, 2017 22:40:37.596969000 +07,80.87.196.67,10.2.1.101,80,49315,,,
Feb  1, 2017 22:40:37.786137000 +07,10.2.1.101,37.152.88.26,49314,80,,,
Feb  1, 2017 22:40:37.786508000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.045532000 +07,37.152.88.26,10.2.1.101,80,49314,,,
Feb  1, 2017 22:40:38.045566000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.045843000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.046282000 +07,10.2.1.101,37.152.88.26,49316,80,GET,www.ligaslastorres.es,
Feb  1, 2017 22:40:38.301867000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.338792000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.338833000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.338953000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.339082000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.339158000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.339187000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.339197000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.339310000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.339354000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.339370000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.339485000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.339570000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.339605000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.339619000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.339686000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.339791000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.339854000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.339867000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.340104000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.340115000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.595930000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.596146000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.596266000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.596304000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.596340000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.596417000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.596492000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.596499000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.596622000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.596732000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.596750000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.596764000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.596852000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.596964000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.597000000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.597013000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.597099000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.597210000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.597248000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.597260000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.597326000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.597498000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.597509000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.597749000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.601154000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.601373000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.601513000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.601519000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.601663000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.601715000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.601742000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.601846000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.601957000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.601965000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.601978000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.602097000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.602215000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.602228000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.602467000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.602478000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.859442000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.859662000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.859764000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.859773000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.859908000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.859958000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860028000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.860140000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.860208000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860220000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860228000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860235000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860249000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.860376000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.860458000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860466000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860478000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.860614000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.860707000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860715000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860722000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.860843000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.860953000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.860957000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.860969000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.861086000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.861196000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.861207000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.861220000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.861318000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.861425000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.861457000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.861470000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.861555000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.861674000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.861707000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.861719000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.861784000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.861903000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.861957000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.861969000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.862034000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.862149000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.862207000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.862220000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.862262000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.862389000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.862458000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.862467000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.862496000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.862610000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.862704000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.862714000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.862738000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.862861000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.862954000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.862963000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.862968000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.863088000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.863204000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.863211000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.863213000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.863334000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.863440000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.863456000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.863468000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.863476000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.863560000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.863674000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.863706000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.863719000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.863803000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.863919000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.863956000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.863968000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.864031000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.864148000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:38.864206000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.864221000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.864456000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:38.864467000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:39.121419000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:39.121524000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:39.121770000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:39.121966000 +07,10.2.1.101,37.152.88.26,49316,80,,,
Feb  1, 2017 22:40:39.126696000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:39.126898000 +07,37.152.88.26,10.2.1.101,80,49316,,,
Feb  1, 2017 22:40:39.127020000 +07,37.152.88.26,10.2.1.101,80,49316,,,
